timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/06/30 04:32:26.716, 0, 0, 0, 183359, 191.64
2026/06/30 04:32:26.718, 1, 0, 0, 183359, 194.09
2026/06/30 04:32:26.719, 2, 0, 0, 183359, 188.83
2026/06/30 04:32:26.721, 3, 0, 0, 183359, 192.61
2026/06/30 04:32:26.722, 4, 0, 0, 183359, 188.15
2026/06/30 04:32:26.724, 5, 0, 0, 183359, 195.31
2026/06/30 04:32:26.725, 6, 0, 0, 183359, 193.82
2026/06/30 04:32:26.727, 7, 0, 0, 183359, 187.42
2026/06/30 04:32:31.729, 0, 0, 0, 183359, 191.65
2026/06/30 04:32:31.729, 1, 0, 0, 183359, 194.20
2026/06/30 04:32:31.729, 2, 0, 0, 183359, 188.72
2026/06/30 04:32:31.729, 3, 0, 0, 183359, 192.53
2026/06/30 04:32:31.729, 4, 0, 0, 183359, 188.13
2026/06/30 04:32:31.729, 5, 0, 0, 183359, 195.38
2026/06/30 04:32:31.729, 6, 0, 0, 183359, 193.85
2026/06/30 04:32:31.729, 7, 0, 0, 183359, 187.36
2026/06/30 04:32:36.729, 0, 0, 0, 183359, 191.59
2026/06/30 04:32:36.729, 1, 0, 0, 183359, 194.10
2026/06/30 04:32:36.729, 2, 0, 0, 183359, 188.66
2026/06/30 04:32:36.729, 3, 0, 0, 183359, 192.48
2026/06/30 04:32:36.729, 4, 0, 0, 183359, 188.15
2026/06/30 04:32:36.729, 5, 0, 0, 183359, 195.27
2026/06/30 04:32:36.729, 6, 0, 0, 183359, 193.74
2026/06/30 04:32:36.729, 7, 0, 0, 183359, 187.30
2026/06/30 04:32:41.730, 0, 0, 4, 183359, 191.52
2026/06/30 04:32:41.730, 1, 0, 4, 183359, 194.01
2026/06/30 04:32:41.730, 2, 0, 4, 183359, 188.65
2026/06/30 04:32:41.730, 3, 0, 4, 183359, 192.30
2026/06/30 04:32:41.730, 4, 0, 4, 183359, 188.03
2026/06/30 04:32:41.730, 5, 0, 4, 183359, 195.19
2026/06/30 04:32:41.730, 6, 0, 4, 183359, 193.60
2026/06/30 04:32:41.730, 7, 0, 4, 183359, 187.34
2026/06/30 04:32:46.730, 0, 0, 4, 183359, 191.41
2026/06/30 04:32:46.730, 1, 0, 4, 183359, 194.12
2026/06/30 04:32:46.730, 2, 0, 4, 183359, 188.54
2026/06/30 04:32:46.730, 3, 0, 4, 183359, 192.02
2026/06/30 04:32:46.730, 4, 0, 4, 183359, 188.00
2026/06/30 04:32:46.730, 5, 0, 4, 183359, 194.98
2026/06/30 04:32:46.730, 6, 0, 4, 183359, 193.46
2026/06/30 04:32:46.730, 7, 0, 4, 183359, 187.25
2026/06/30 04:32:51.731, 0, 0, 4, 183359, 191.33
2026/06/30 04:32:51.731, 1, 0, 4, 183359, 194.10
2026/06/30 04:32:51.731, 2, 0, 4, 183359, 188.55
2026/06/30 04:32:51.731, 3, 0, 4, 183359, 191.99
2026/06/30 04:32:51.731, 4, 0, 4, 183359, 187.97
2026/06/30 04:32:51.731, 5, 0, 4, 183359, 194.92
2026/06/30 04:32:51.731, 6, 0, 4, 183359, 193.47
