timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/06/30 05:11:13.036, 0, 0, 0, 183359, 191.49
2026/06/30 05:11:13.038, 1, 0, 0, 183359, 194.08
2026/06/30 05:11:13.040, 2, 0, 0, 183359, 188.54
2026/06/30 05:11:13.041, 3, 0, 0, 183359, 192.00
2026/06/30 05:11:13.042, 4, 0, 0, 183359, 187.93
2026/06/30 05:11:13.044, 5, 0, 0, 183359, 194.88
2026/06/30 05:11:13.045, 6, 0, 0, 183359, 193.21
2026/06/30 05:11:13.047, 7, 0, 0, 183359, 187.29
2026/06/30 05:11:18.049, 0, 0, 0, 183359, 191.49
2026/06/30 05:11:18.049, 1, 0, 0, 183359, 193.94
2026/06/30 05:11:18.049, 2, 0, 0, 183359, 188.55
2026/06/30 05:11:18.049, 3, 0, 0, 183359, 191.86
2026/06/30 05:11:18.049, 4, 0, 0, 183359, 188.02
2026/06/30 05:11:18.049, 5, 0, 0, 183359, 194.90
2026/06/30 05:11:18.049, 6, 0, 0, 183359, 193.21
2026/06/30 05:11:18.049, 7, 0, 0, 183359, 187.26
2026/06/30 05:11:23.049, 0, 0, 0, 183359, 191.35
2026/06/30 05:11:23.049, 1, 0, 0, 183359, 194.00
2026/06/30 05:11:23.049, 2, 0, 0, 183359, 188.52
2026/06/30 05:11:23.049, 3, 0, 0, 183359, 191.67
2026/06/30 05:11:23.049, 4, 0, 0, 183359, 187.85
2026/06/30 05:11:23.049, 5, 0, 0, 183359, 194.83
2026/06/30 05:11:23.049, 6, 0, 0, 183359, 193.11
2026/06/30 05:11:23.050, 7, 0, 0, 183359, 187.18
2026/06/30 05:11:28.050, 0, 0, 0, 183359, 191.49
2026/06/30 05:11:28.050, 1, 0, 0, 183359, 193.99
2026/06/30 05:11:28.050, 2, 0, 0, 183359, 188.54
2026/06/30 05:11:28.050, 3, 0, 0, 183359, 191.89
2026/06/30 05:11:28.050, 4, 0, 0, 183359, 187.96
2026/06/30 05:11:28.050, 5, 0, 0, 183359, 194.82
2026/06/30 05:11:28.050, 6, 0, 0, 183359, 193.11
2026/06/30 05:11:28.050, 7, 0, 0, 183359, 187.27
2026/06/30 05:11:33.050, 0, 0, 4, 183359, 191.54
2026/06/30 05:11:33.068, 1, 0, 4, 183359, 194.05
2026/06/30 05:11:33.077, 2, 0, 4, 183359, 188.62
2026/06/30 05:11:33.078, 3, 0, 4, 183359, 192.02
2026/06/30 05:11:33.079, 4, 0, 4, 183359, 188.14
2026/06/30 05:11:33.133, 5, 0, 4, 183359, 195.15
2026/06/30 05:11:33.134, 6, 0, 4, 183359, 193.25
2026/06/30 05:11:33.135, 7, 0, 1, 183359, 187.23
2026/06/30 05:11:38.147, 0, 0, 4, 183359, 191.42
2026/06/30 05:11:38.147, 1, 0, 4, 183359, 193.94
2026/06/30 05:11:38.147, 2, 0, 4, 183359, 188.49
2026/06/30 05:11:38.147, 3, 0, 4, 183359, 191.97
2026/06/30 05:11:38.147, 4, 0, 4, 183359, 187.97
2026/06/30 05:11:38.147, 5, 0, 4, 183359, 194.79
2026/06/30 05:11:38.147, 6, 0, 4, 183359, 193.07
2026/06/30 05:11:38.147, 7, 0, 4, 183359, 187.26
2026/06/30 05:11:43.147, 0, 0, 4, 183359, 191.44
2026/06/30 05:11:43.147, 1, 0, 4, 183359, 193.96
2026/06/30 05:11:43.147, 2, 0, 4, 183359, 188.52
2026/06/30 05:11:43.147, 3, 0, 4, 183359, 192.02
2026/06/30 05:11:43.147, 4, 0, 4, 183359, 187.92
2026/06/30 05:11:43.147, 5, 0, 4, 183359, 194.81
2026/06/30 05:11:43.147, 6, 0, 4, 183359, 193.17
2026/06/30 05:11:43.148, 7, 0, 4, 183359, 187.27
2026/06/30 05:11:48.148, 0, 0, 4, 183359, 191.53
2026/06/30 05:11:48.148, 1, 0, 4, 183359, 193.96
2026/06/30 05:11:48.148, 2, 0, 4, 183359, 188.59
2026/06/30 05:11:48.148, 3, 0, 4, 183359, 191.86
2026/06/30 05:11:48.148, 4, 0, 4, 183359, 187.92
2026/06/30 05:11:48.148, 5, 0, 4, 183359, 194.78
2026/06/30 05:11:48.148, 6, 0, 4, 183359, 193.03
2026/06/30 05:11:48.148, 7, 0, 4, 183359, 187.26
