timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/06/30 12:49:08.808, 0, 0, 0, 183359, 192.23
2026/06/30 12:49:08.810, 1, 0, 0, 183359, 192.37
2026/06/30 12:49:08.811, 2, 0, 0, 183359, 195.10
2026/06/30 12:49:08.813, 3, 0, 0, 183359, 199.02
2026/06/30 12:49:08.814, 4, 0, 0, 183359, 191.02
2026/06/30 12:49:08.816, 5, 0, 0, 183359, 192.96
2026/06/30 12:49:08.817, 6, 0, 0, 183359, 193.77
2026/06/30 12:49:08.819, 7, 0, 0, 183359, 190.50
2026/06/30 12:49:13.821, 0, 0, 0, 183359, 189.87
2026/06/30 12:49:13.828, 1, 0, 0, 183359, 189.11
2026/06/30 12:49:13.840, 2, 0, 0, 183359, 192.50
2026/06/30 12:49:13.851, 3, 0, 0, 183359, 196.57
2026/06/30 12:49:13.851, 4, 0, 0, 183359, 188.93
2026/06/30 12:49:13.862, 5, 0, 0, 183359, 190.42
2026/06/30 12:49:13.874, 6, 0, 0, 183359, 191.34
2026/06/30 12:49:13.874, 7, 0, 0, 183359, 188.14
2026/06/30 12:49:18.885, 0, 0, 0, 183359, 189.77
2026/06/30 12:49:18.885, 1, 0, 0, 183359, 188.78
2026/06/30 12:49:18.885, 2, 0, 0, 183359, 192.55
2026/06/30 12:49:18.885, 3, 0, 0, 183359, 196.48
2026/06/30 12:49:18.885, 4, 0, 0, 183359, 188.89
2026/06/30 12:49:18.885, 5, 0, 0, 183359, 190.46
2026/06/30 12:49:18.885, 6, 0, 0, 183359, 191.32
2026/06/30 12:49:18.885, 7, 0, 0, 183359, 187.95
2026/06/30 12:49:23.886, 0, 0, 0, 183359, 192.10
2026/06/30 12:49:23.886, 1, 0, 0, 183359, 192.27
2026/06/30 12:49:23.886, 2, 0, 0, 183359, 194.87
2026/06/30 12:49:23.886, 3, 0, 0, 183359, 198.85
2026/06/30 12:49:23.886, 4, 0, 0, 183359, 191.49
2026/06/30 12:49:23.886, 5, 0, 0, 183359, 192.92
2026/06/30 12:49:23.886, 6, 0, 0, 183359, 193.93
2026/06/30 12:49:23.886, 7, 0, 0, 183359, 190.55
2026/06/30 12:49:28.886, 0, 0, 4, 183359, 190.00
2026/06/30 12:49:28.905, 1, 0, 4, 183359, 190.15
2026/06/30 12:49:28.907, 2, 0, 4, 183359, 192.64
2026/06/30 12:49:28.908, 3, 0, 4, 183359, 196.73
2026/06/30 12:49:28.908, 4, 0, 4, 183359, 189.03
2026/06/30 12:49:28.908, 5, 0, 4, 183359, 190.73
2026/06/30 12:49:28.909, 6, 0, 4, 183359, 191.81
2026/06/30 12:49:28.909, 7, 0, 1, 183359, 188.10
2026/06/30 12:49:33.910, 0, 0, 4, 183359, 189.90
2026/06/30 12:49:33.910, 1, 0, 4, 183359, 189.97
2026/06/30 12:49:33.910, 2, 0, 4, 183359, 192.44
2026/06/30 12:49:33.910, 3, 0, 4, 183359, 196.65
2026/06/30 12:49:33.910, 4, 0, 4, 183359, 188.99
2026/06/30 12:49:33.910, 5, 0, 4, 183359, 190.45
2026/06/30 12:49:33.910, 6, 0, 4, 183359, 191.27
2026/06/30 12:49:33.910, 7, 0, 4, 183359, 188.13
2026/06/30 12:49:38.911, 0, 0, 4, 183359, 192.47
2026/06/30 12:49:38.911, 1, 0, 4, 183359, 192.37
2026/06/30 12:49:38.911, 2, 0, 4, 183359, 194.87
2026/06/30 12:49:38.911, 3, 0, 4, 183359, 199.17
2026/06/30 12:49:38.911, 4, 0, 4, 183359, 191.10
2026/06/30 12:49:38.911, 5, 0, 4, 183359, 192.74
2026/06/30 12:49:38.911, 6, 0, 4, 183359, 193.58
2026/06/30 12:49:38.911, 7, 0, 4, 183359, 190.32
2026/06/30 12:49:43.911, 0, 0, 4, 183359, 189.85
2026/06/30 12:49:43.911, 1, 0, 4, 183359, 188.66
2026/06/30 12:49:43.911, 2, 0, 4, 183359, 192.50
2026/06/30 12:49:43.911, 3, 0, 4, 183359, 196.62
2026/06/30 12:49:43.911, 4, 0, 4, 183359, 188.96
2026/06/30 12:49:43.911, 5, 0, 4, 183359, 190.42
2026/06/30 12:49:43.911, 6, 0, 4, 183359, 191.29
2026/06/30 12:49:43.911, 7, 0, 4, 183359, 188.14
2026/06/30 12:49:48.912, 0, 0, 4, 183359, 189.95
2026/06/30 12:49:48.912, 1, 0, 4, 183359, 189.51
2026/06/30 12:49:48.912, 2, 0, 4, 183359, 192.53
2026/06/30 12:49:48.912, 3, 0, 4, 183359, 196.55
2026/06/30 12:49:48.912, 4, 0, 4, 183359, 188.91
2026/06/30 12:49:48.912, 5, 0, 4, 183359, 190.46
2026/06/30 12:49:48.912, 6, 0, 4, 183359, 191.34
2026/06/30 12:49:48.912, 7, 0, 4, 183359, 188.05
2026/06/30 12:49:53.912, 0, 0, 4, 183359, 192.16
2026/06/30 12:49:53.912, 1, 0, 4, 183359, 192.19
2026/06/30 12:49:53.913, 2, 0, 4, 183359, 194.95
2026/06/30 12:49:53.913, 3, 0, 4, 183359, 198.95
2026/06/30 12:49:53.913, 4, 0, 4, 183359, 191.31
2026/06/30 12:49:53.913, 5, 0, 4, 183359, 192.98
2026/06/30 12:49:53.913, 6, 0, 4, 183359, 193.85
2026/06/30 12:49:53.913, 7, 0, 4, 183359, 190.63
2026/06/30 12:49:58.913, 0, 0, 4, 183359, 189.91
2026/06/30 12:49:58.913, 1, 0, 4, 183359, 190.04
2026/06/30 12:49:58.913, 2, 0, 4, 183359, 192.49
2026/06/30 12:49:58.913, 3, 0, 4, 183359, 196.57
2026/06/30 12:49:58.913, 4, 0, 4, 183359, 188.91
2026/06/30 12:49:58.913, 5, 0, 4, 183359, 190.45
2026/06/30 12:49:58.913, 6, 0, 4, 183359, 191.40
2026/06/30 12:49:58.913, 7, 0, 4, 183359, 188.10
2026/06/30 12:50:03.914, 0, 0, 4, 183359, 189.95
2026/06/30 12:50:03.914, 1, 0, 4, 183359, 189.59
2026/06/30 12:50:03.914, 2, 0, 4, 183359, 192.54
2026/06/30 12:50:03.914, 3, 0, 4, 183359, 196.64
2026/06/30 12:50:03.914, 4, 0, 4, 183359, 188.99
2026/06/30 12:50:03.914, 5, 0, 4, 183359, 190.45
2026/06/30 12:50:03.914, 6, 0, 4, 183359, 191.24
2026/06/30 12:50:03.914, 7, 0, 4, 183359, 188.15
2026/06/30 12:50:08.914, 0, 0, 4, 183359, 192.36
2026/06/30 12:50:08.914, 1, 0, 4, 183359, 191.24
2026/06/30 12:50:08.914, 2, 0, 4, 183359, 194.72
2026/06/30 12:50:08.914, 3, 0, 4, 183359, 199.06
2026/06/30 12:50:08.914, 4, 0, 4, 183359, 191.29
2026/06/30 12:50:08.914, 5, 0, 4, 183359, 192.77
2026/06/30 12:50:08.914, 6, 0, 4, 183359, 193.80
2026/06/30 12:50:08.914, 7, 0, 4, 183359, 190.44
2026/06/30 12:50:13.915, 0, 0, 4, 183359, 189.93
2026/06/30 12:50:13.915, 1, 0, 4, 183359, 189.57
2026/06/30 12:50:13.915, 2, 0, 4, 183359, 192.48
2026/06/30 12:50:13.915, 3, 0, 4, 183359, 196.58
2026/06/30 12:50:13.915, 4, 0, 4, 183359, 189.00
2026/06/30 12:50:13.915, 5, 0, 4, 183359, 190.41
2026/06/30 12:50:13.915, 6, 0, 4, 183359, 191.24
2026/06/30 12:50:13.915, 7, 0, 4, 183359, 188.08
2026/06/30 12:50:18.915, 0, 0, 4, 183359, 189.92
2026/06/30 12:50:18.915, 1, 0, 4, 183359, 189.97
2026/06/30 12:50:18.915, 2, 0, 4, 183359, 192.43
2026/06/30 12:50:18.915, 3, 0, 4, 183359, 196.54
2026/06/30 12:50:18.915, 4, 0, 4, 183359, 188.88
2026/06/30 12:50:18.915, 5, 0, 4, 183359, 190.41
2026/06/30 12:50:18.915, 6, 0, 4, 183359, 191.34
2026/06/30 12:50:18.915, 7, 0, 4, 183359, 188.06
2026/06/30 12:50:23.916, 0, 0, 4, 183359, 192.30
2026/06/30 12:50:23.916, 1, 0, 4, 183359, 192.19
2026/06/30 12:50:23.916, 2, 0, 4, 183359, 194.94
2026/06/30 12:50:23.916, 3, 0, 4, 183359, 198.88
2026/06/30 12:50:23.916, 4, 0, 4, 183359, 191.16
2026/06/30 12:50:23.916, 5, 0, 4, 183359, 192.87
2026/06/30 12:50:23.916, 6, 0, 4, 183359, 193.74
2026/06/30 12:50:23.916, 7, 0, 4, 183359, 190.39
2026/06/30 12:50:28.916, 0, 0, 4, 183359, 189.86
2026/06/30 12:50:28.916, 1, 0, 4, 183359, 190.01
2026/06/30 12:50:28.916, 2, 0, 4, 183359, 192.46
2026/06/30 12:50:28.916, 3, 0, 4, 183359, 196.47
