timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/06/30 03:46:04.439, 0, 0, 0, 183359, 192.16
2026/06/30 03:46:04.441, 1, 0, 0, 183359, 196.21
2026/06/30 03:46:04.442, 2, 0, 0, 183359, 189.06
2026/06/30 03:46:04.444, 3, 0, 0, 183359, 194.61
2026/06/30 03:46:04.445, 4, 0, 0, 183359, 188.42
2026/06/30 03:46:04.447, 5, 0, 0, 183359, 196.79
2026/06/30 03:46:04.448, 6, 0, 0, 183359, 195.71
2026/06/30 03:46:04.449, 7, 0, 0, 183359, 187.86
2026/06/30 03:46:09.451, 0, 0, 0, 183359, 192.08
2026/06/30 03:46:09.451, 1, 0, 0, 183359, 195.90
2026/06/30 03:46:09.451, 2, 0, 0, 183359, 188.94
2026/06/30 03:46:09.451, 3, 0, 0, 183359, 194.40
2026/06/30 03:46:09.451, 4, 0, 0, 183359, 188.42
2026/06/30 03:46:09.451, 5, 0, 0, 183359, 196.59
2026/06/30 03:46:09.451, 6, 0, 0, 183359, 195.51
2026/06/30 03:46:09.451, 7, 0, 0, 183359, 187.78
2026/06/30 03:46:14.452, 0, 0, 0, 183359, 192.04
2026/06/30 03:46:14.452, 1, 0, 0, 183359, 195.82
2026/06/30 03:46:14.452, 2, 0, 0, 183359, 188.91
2026/06/30 03:46:14.452, 3, 0, 0, 183359, 194.11
2026/06/30 03:46:14.452, 4, 0, 0, 183359, 188.37
2026/06/30 03:46:14.452, 5, 0, 0, 183359, 196.50
2026/06/30 03:46:14.452, 6, 0, 0, 183359, 195.27
2026/06/30 03:46:14.452, 7, 0, 0, 183359, 187.77
2026/06/30 03:46:19.452, 0, 0, 4, 183359, 191.98
2026/06/30 03:46:19.452, 1, 0, 4, 183359, 195.68
2026/06/30 03:46:19.452, 2, 0, 4, 183359, 188.85
2026/06/30 03:46:19.452, 3, 0, 4, 183359, 193.93
2026/06/30 03:46:19.453, 4, 0, 4, 183359, 188.37
2026/06/30 03:46:19.453, 5, 0, 4, 183359, 196.35
2026/06/30 03:46:19.453, 6, 0, 4, 183359, 195.18
2026/06/30 03:46:19.453, 7, 0, 4, 183359, 187.70
2026/06/30 03:46:24.453, 0, 0, 4, 183359, 191.98
2026/06/30 03:46:24.453, 1, 0, 4, 183359, 195.60
2026/06/30 03:46:24.453, 2, 0, 4, 183359, 188.89
2026/06/30 03:46:24.453, 3, 0, 4, 183359, 193.89
2026/06/30 03:46:24.453, 4, 0, 4, 183359, 188.35
2026/06/30 03:46:24.453, 5, 0, 4, 183359, 196.29
2026/06/30 03:46:24.453, 6, 0, 4, 183359, 195.09
2026/06/30 03:46:24.453, 7, 0, 4, 183359, 187.70
2026/06/30 03:46:29.453, 0, 0, 4, 183359, 191.90
2026/06/30 03:46:29.454, 1, 0, 4, 183359, 195.38
2026/06/30 03:46:29.455, 2, 0, 4, 183359, 188.87
2026/06/30 03:46:29.456, 3, 0, 4, 183359, 193.72
2026/06/30 03:46:29.456, 4, 0, 4, 183359, 188.35
2026/06/30 03:46:29.457, 5, 0, 4, 183359, 196.10
2026/06/30 03:46:29.458, 6, 0, 4, 183359, 194.89
2026/06/30 03:46:29.458, 7, 0, 4, 183359, 187.66
2026/06/30 03:46:34.459, 0, 0, 4, 183359, 191.88
2026/06/30 03:46:34.459, 1, 0, 4, 183359, 195.23
2026/06/30 03:46:34.459, 2, 0, 4, 183359, 188.83
2026/06/30 03:46:34.459, 3, 0, 4, 183359, 193.58
2026/06/30 03:46:34.459, 4, 0, 4, 183359, 188.22
2026/06/30 03:46:34.459, 5, 0, 4, 183359, 196.07
2026/06/30 03:46:34.459, 6, 0, 4, 183359, 194.72
2026/06/30 03:46:34.459, 7, 0, 4, 183359, 187.59
2026/06/30 03:46:39.459, 0, 0, 4, 183359, 191.89
2026/06/30 03:46:39.460, 1, 0, 4, 183359, 195.16
2026/06/30 03:46:39.460, 2, 0, 4, 183359, 188.80
2026/06/30 03:46:39.460, 3, 0, 4, 183359, 193.35
2026/06/30 03:46:39.460, 4, 0, 4, 183359, 188.24
2026/06/30 03:46:39.460, 5, 0, 4, 183359, 195.97
2026/06/30 03:46:39.460, 6, 0, 4, 183359, 194.61
2026/06/30 03:46:39.460, 7, 0, 4, 183359, 187.43
2026/06/30 03:46:44.460, 0, 0, 4, 183359, 191.78
2026/06/30 03:46:44.460, 1, 0, 4, 183359, 195.14
2026/06/30 03:46:44.460, 2, 0, 4, 183359, 188.70
2026/06/30 03:46:44.460, 3, 0, 4, 183359, 193.32
2026/06/30 03:46:44.460, 4, 0, 4, 183359, 188.20
2026/06/30 03:46:44.460, 5, 0, 4, 183359, 195.95
2026/06/30 03:46:44.460, 6, 0, 4, 183359, 194.38
2026/06/30 03:46:44.460, 7, 0, 4, 183359, 187.48
2026/06/30 03:46:49.461, 0, 0, 4, 183359, 191.76
2026/06/30 03:46:49.461, 1, 0, 4, 183359, 195.06
2026/06/30 03:46:49.461, 2, 0, 4, 183359, 188.71
2026/06/30 03:46:49.461, 3, 0, 4, 183359, 193.15
2026/06/30 03:46:49.461, 4, 0, 4, 183359, 188.26
2026/06/30 03:46:49.461, 5, 0, 4, 183359, 195.83
2026/06/30 03:46:49.461, 6, 0, 4, 183359, 194.31
2026/06/30 03:46:49.461, 7, 0, 4, 183359, 187.46
2026/06/30 03:46:54.461, 0, 0, 4, 183359, 191.79
2026/06/30 03:46:54.461, 1, 0, 4, 183359, 194.91
2026/06/30 03:46:54.461, 2, 0, 4, 183359, 188.68
2026/06/30 03:46:54.461, 3, 0, 4, 183359, 193.20
2026/06/30 03:46:54.461, 4, 0, 4, 183359, 188.17
2026/06/30 03:46:54.461, 5, 0, 4, 183359, 195.77
2026/06/30 03:46:54.461, 6, 0, 4, 183359, 194.32
2026/06/30 03:46:54.461, 7, 0, 4, 183359, 187.43
2026/06/30 03:46:59.462, 0, 0, 4, 183359, 191.72
2026/06/30 03:46:59.462, 1, 0, 4, 183359, 194.86
2026/06/30 03:46:59.462, 2, 0, 4, 183359, 188.66
2026/06/30 03:46:59.462, 3, 0, 4, 183359, 193.01
2026/06/30 03:46:59.462, 4, 0, 4, 183359, 188.13
2026/06/30 03:46:59.462, 5, 0, 4, 183359, 195.67
2026/06/30 03:46:59.462, 6, 0, 4, 183359, 194.32
2026/06/30 03:46:59.462, 7, 0, 4, 183359, 187.43
2026/06/30 03:47:04.462, 0, 0, 4, 183359, 191.73
2026/06/30 03:47:04.462, 1, 0, 4, 183359, 194.83
2026/06/30 03:47:04.462, 2, 0, 4, 183359, 188.73
2026/06/30 03:47:04.462, 3, 0, 4, 183359, 192.94
2026/06/30 03:47:04.462, 4, 0, 4, 183359, 188.16
2026/06/30 03:47:04.462, 5, 0, 4, 183359, 195.62
2026/06/30 03:47:04.462, 6, 0, 4, 183359, 194.18
2026/06/30 03:47:04.462, 7, 0, 4, 183359, 187.43
2026/06/30 03:47:09.463, 0, 0, 4, 183359, 191.69
2026/06/30 03:47:09.463, 1, 0, 4, 183359, 194.96
2026/06/30 03:47:09.463, 2, 0, 4, 183359, 188.57
2026/06/30 03:47:09.463, 3, 0, 4, 183359, 192.80
2026/06/30 03:47:09.463, 4, 0, 4, 183359, 188.17
2026/06/30 03:47:09.463, 5, 0, 4, 183359, 195.51
2026/06/30 03:47:09.463, 6, 0, 4, 183359, 194.15
2026/06/30 03:47:09.463, 7, 0, 4, 183359, 187.38
2026/06/30 03:47:14.463, 0, 0, 4, 183359, 191.62
2026/06/30 03:47:14.463, 1, 0, 4, 183359, 194.92
2026/06/30 03:47:14.463, 2, 0, 4, 183359, 188.62
2026/06/30 03:47:14.463, 3, 0, 4, 183359, 192.74
2026/06/30 03:47:14.463, 4, 0, 4, 183359, 188.12
2026/06/30 03:47:14.463, 5, 0, 4, 183359, 195.47
2026/06/30 03:47:14.463, 6, 0, 4, 183359, 194.13
2026/06/30 03:47:14.463, 7, 0, 4, 183359, 187.30
2026/06/30 03:47:19.464, 0, 0, 4, 183359, 191.60
2026/06/30 03:47:19.464, 1, 0, 4, 183359, 194.83
2026/06/30 03:47:19.464, 2, 0, 4, 183359, 188.62
2026/06/30 03:47:19.464, 3, 0, 4, 183359, 192.58
2026/06/30 03:47:19.464, 4, 0, 4, 183359, 188.17
2026/06/30 03:47:19.464, 5, 0, 4, 183359, 195.48
2026/06/30 03:47:19.464, 6, 0, 4, 183359, 194.03
