timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/06/30 13:22:50.392, 0, 0, 0, 183359, 193.19
2026/06/30 13:22:50.394, 1, 0, 0, 183359, 190.19
2026/06/30 13:22:50.396, 2, 0, 0, 183359, 190.59
2026/06/30 13:22:50.397, 3, 0, 0, 183359, 190.45
2026/06/30 13:22:50.399, 4, 0, 0, 183359, 192.66
2026/06/30 13:22:50.400, 5, 0, 0, 183359, 194.71
2026/06/30 13:22:50.402, 6, 0, 0, 183359, 192.90
2026/06/30 13:22:50.403, 7, 0, 0, 183359, 188.95
2026/06/30 13:22:55.405, 0, 0, 0, 183359, 193.15
2026/06/30 13:22:55.407, 1, 0, 0, 183359, 190.07
2026/06/30 13:22:55.408, 2, 0, 0, 183359, 190.58
2026/06/30 13:22:55.410, 3, 0, 0, 183359, 190.45
2026/06/30 13:22:55.410, 4, 0, 0, 183359, 192.62
2026/06/30 13:22:55.410, 5, 0, 0, 183359, 194.67
2026/06/30 13:22:55.410, 6, 0, 0, 183359, 192.85
2026/06/30 13:22:55.410, 7, 0, 0, 183359, 188.91
2026/06/30 13:23:00.412, 0, 0, 0, 183359, 195.60
2026/06/30 13:23:00.412, 1, 0, 0, 183359, 192.44
2026/06/30 13:23:00.412, 2, 0, 0, 183359, 192.73
2026/06/30 13:23:00.412, 3, 0, 0, 183359, 192.90
2026/06/30 13:23:00.412, 4, 0, 0, 183359, 195.03
2026/06/30 13:23:00.412, 5, 0, 0, 183359, 197.17
2026/06/30 13:23:00.412, 6, 0, 0, 183359, 195.21
2026/06/30 13:23:00.412, 7, 0, 0, 183359, 191.47
2026/06/30 13:23:05.412, 0, 0, 0, 183359, 193.02
2026/06/30 13:23:05.412, 1, 0, 0, 183359, 190.09
2026/06/30 13:23:05.412, 2, 0, 0, 183359, 190.47
2026/06/30 13:23:05.412, 3, 0, 0, 183359, 190.27
2026/06/30 13:23:05.412, 4, 0, 0, 183359, 192.65
2026/06/30 13:23:05.412, 5, 0, 0, 183359, 194.73
2026/06/30 13:23:05.412, 6, 0, 0, 183359, 192.86
2026/06/30 13:23:05.412, 7, 0, 0, 183359, 188.92
2026/06/30 13:23:10.413, 0, 0, 0, 183359, 193.10
2026/06/30 13:23:10.413, 1, 0, 0, 183359, 190.15
2026/06/30 13:23:10.413, 2, 0, 0, 183359, 190.49
2026/06/30 13:23:10.413, 3, 0, 0, 183359, 190.37
2026/06/30 13:23:10.413, 4, 0, 0, 183359, 192.65
2026/06/30 13:23:10.413, 5, 0, 0, 183359, 194.74
2026/06/30 13:23:10.413, 6, 0, 0, 183359, 192.99
2026/06/30 13:23:10.413, 7, 0, 0, 183359, 188.96
2026/06/30 13:23:15.413, 0, 0, 4, 183359, 195.46
2026/06/30 13:23:15.413, 1, 0, 4, 183359, 192.44
2026/06/30 13:23:15.413, 2, 0, 4, 183359, 193.06
2026/06/30 13:23:15.413, 3, 0, 4, 183359, 192.80
2026/06/30 13:23:15.413, 4, 0, 4, 183359, 195.24
2026/06/30 13:23:15.413, 5, 0, 4, 183359, 197.34
2026/06/30 13:23:15.413, 6, 0, 4, 183359, 195.58
2026/06/30 13:23:15.413, 7, 0, 4, 183359, 191.37
2026/06/30 13:23:20.414, 0, 0, 4, 183359, 193.17
2026/06/30 13:23:20.416, 1, 0, 4, 183359, 190.13
2026/06/30 13:23:20.419, 2, 0, 4, 183359, 190.47
2026/06/30 13:23:20.419, 3, 0, 4, 183359, 190.40
2026/06/30 13:23:20.419, 4, 0, 4, 183359, 192.64
2026/06/30 13:23:20.419, 5, 0, 4, 183359, 194.75
2026/06/30 13:23:20.419, 6, 0, 4, 183359, 192.95
2026/06/30 13:23:20.419, 7, 0, 4, 183359, 189.07
2026/06/30 13:23:25.419, 0, 0, 4, 183359, 193.14
2026/06/30 13:23:25.419, 1, 0, 4, 183359, 190.11
2026/06/30 13:23:25.419, 2, 0, 4, 183359, 190.62
2026/06/30 13:23:25.419, 3, 0, 4, 183359, 190.50
2026/06/30 13:23:25.419, 4, 0, 4, 183359, 192.57
2026/06/30 13:23:25.419, 5, 0, 4, 183359, 194.69
2026/06/30 13:23:25.419, 6, 0, 4, 183359, 192.90
2026/06/30 13:23:25.419, 7, 0, 4, 183359, 188.95
2026/06/30 13:23:30.420, 0, 0, 4, 183359, 195.51
2026/06/30 13:23:30.420, 1, 0, 4, 183359, 192.68
2026/06/30 13:23:30.420, 2, 0, 4, 183359, 193.09
2026/06/30 13:23:30.422, 3, 0, 4, 183359, 193.05
2026/06/30 13:23:30.423, 4, 0, 4, 183359, 194.94
2026/06/30 13:23:30.424, 5, 0, 4, 183359, 197.43
2026/06/30 13:23:30.424, 6, 0, 4, 183359, 195.36
2026/06/30 13:23:30.424, 7, 0, 4, 183359, 191.57
2026/06/30 13:23:35.425, 0, 0, 4, 183359, 193.04
2026/06/30 13:23:35.425, 1, 0, 4, 183359, 190.03
2026/06/30 13:23:35.425, 2, 0, 4, 183359, 190.60
2026/06/30 13:23:35.425, 3, 0, 4, 183359, 190.52
2026/06/30 13:23:35.425, 4, 0, 4, 183359, 192.60
2026/06/30 13:23:35.425, 5, 0, 4, 183359, 194.76
2026/06/30 13:23:35.425, 6, 0, 4, 183359, 192.89
2026/06/30 13:23:35.425, 7, 0, 4, 183359, 188.99
2026/06/30 13:23:40.425, 0, 0, 4, 183359, 193.03
2026/06/30 13:23:40.433, 1, 0, 4, 183359, 190.11
2026/06/30 13:23:40.435, 2, 0, 4, 183359, 190.71
2026/06/30 13:23:40.437, 3, 0, 4, 183359, 190.61
2026/06/30 13:23:40.438, 4, 0, 4, 183359, 192.65
2026/06/30 13:23:40.438, 5, 0, 4, 183359, 194.72
2026/06/30 13:23:40.438, 6, 0, 4, 183359, 192.88
2026/06/30 13:23:40.438, 7, 0, 4, 183359, 188.99
2026/06/30 13:23:45.438, 0, 0, 4, 183359, 195.51
2026/06/30 13:23:45.439, 1, 0, 4, 183359, 192.34
2026/06/30 13:23:45.439, 2, 0, 4, 183359, 192.91
2026/06/30 13:23:45.439, 3, 0, 4, 183359, 193.14
2026/06/30 13:23:45.439, 4, 0, 4, 183359, 195.11
2026/06/30 13:23:45.439, 5, 0, 4, 183359, 197.17
2026/06/30 13:23:45.439, 6, 0, 4, 183359, 195.26
2026/06/30 13:23:45.439, 7, 0, 4, 183359, 191.36
2026/06/30 13:23:50.439, 0, 0, 4, 183359, 193.11
2026/06/30 13:23:50.439, 1, 0, 4, 183359, 190.00
2026/06/30 13:23:50.439, 2, 0, 4, 183359, 190.59
2026/06/30 13:23:50.439, 3, 0, 4, 183359, 190.60
2026/06/30 13:23:50.439, 4, 0, 4, 183359, 192.62
2026/06/30 13:23:50.439, 5, 0, 4, 183359, 194.75
2026/06/30 13:23:50.439, 6, 0, 4, 183359, 192.93
2026/06/30 13:23:50.439, 7, 0, 4, 183359, 188.99
2026/06/30 13:23:55.440, 0, 0, 4, 183359, 193.03
2026/06/30 13:23:55.440, 1, 0, 4, 183359, 190.13
2026/06/30 13:23:55.440, 2, 0, 4, 183359, 190.57
2026/06/30 13:23:55.440, 3, 0, 4, 183359, 190.54
2026/06/30 13:23:55.440, 4, 0, 4, 183359, 192.58
2026/06/30 13:23:55.440, 5, 0, 4, 183359, 194.74
2026/06/30 13:23:55.440, 6, 0, 4, 183359, 192.85
2026/06/30 13:23:55.440, 7, 0, 4, 183359, 188.95
2026/06/30 13:24:00.440, 0, 0, 4, 183359, 195.43
2026/06/30 13:24:00.440, 1, 0, 4, 183359, 192.46
2026/06/30 13:24:00.440, 2, 0, 4, 183359, 193.21
2026/06/30 13:24:00.440, 3, 0, 4, 183359, 192.90
2026/06/30 13:24:00.440, 4, 0, 4, 183359, 195.19
2026/06/30 13:24:00.440, 5, 0, 4, 183359, 197.23
2026/06/30 13:24:00.440, 6, 0, 4, 183359, 195.52
2026/06/30 13:24:00.440, 7, 0, 4, 183359, 191.47
2026/06/30 13:24:05.441, 0, 0, 4, 183359, 192.98
2026/06/30 13:24:05.441, 1, 0, 4, 183359, 190.04
2026/06/30 13:24:05.441, 2, 0, 4, 183359, 190.59
2026/06/30 13:24:05.441, 3, 0, 4, 183359, 190.57
2026/06/30 13:24:05.441, 4, 0, 4, 183359, 192.54
2026/06/30 13:24:05.441, 5, 0, 4, 183359, 194.76
2026/06/30 13:24:05.441, 6, 0, 4, 183359, 192.82
2026/06/30 13:24:05.441, 7, 0, 4, 183359, 188.89
2026/06/30 13:24:10.441, 0, 0, 4, 183359, 193.17
2026/06/30 13:24:10.441, 1, 0, 4, 183359, 190.12
2026/06/30 13:24:10.441, 2, 0, 4, 183359, 190.44
2026/06/30 13:24:10.441, 3, 0, 4, 183359, 190.42
2026/06/30 13:24:10.441, 4, 0, 4, 183359, 192.56
2026/06/30 13:24:10.441, 5, 0, 4, 183359, 194.85
2026/06/30 13:24:10.441, 6, 0, 4, 183359, 192.90
2026/06/30 13:24:10.441, 7, 0, 4, 183359, 189.00
2026/06/30 13:24:15.442, 0, 0, 4, 183359, 195.44
2026/06/30 13:24:15.442, 1, 0, 4, 183359, 192.65
2026/06/30 13:24:15.442, 2, 0, 4, 183359, 193.03
2026/06/30 13:24:15.442, 3, 0, 4, 183359, 192.94
2026/06/30 13:24:15.442, 4, 0, 4, 183359, 194.92
2026/06/30 13:24:15.442, 5, 0, 4, 183359, 197.33
2026/06/30 13:24:15.442, 6, 0, 4, 183359, 195.34
2026/06/30 13:24:15.442, 7, 0, 4, 183359, 191.50
2026/06/30 13:24:20.442, 0, 0, 4, 183359, 193.18
2026/06/30 13:24:20.442, 1, 0, 4, 183359, 190.08
2026/06/30 13:24:20.442, 2, 0, 4, 183359, 190.65
2026/06/30 13:24:20.442, 3, 0, 4, 183359, 190.62
2026/06/30 13:24:20.442, 4, 0, 4, 183359, 192.56
2026/06/30 13:24:20.442, 5, 0, 4, 183359, 194.71
2026/06/30 13:24:20.442, 6, 0, 4, 183359, 192.87
2026/06/30 13:24:20.442, 7, 0, 4, 183359, 188.91
2026/06/30 13:24:25.443, 0, 0, 4, 183359, 193.07
2026/06/30 13:24:25.443, 1, 0, 4, 183359, 190.09
2026/06/30 13:24:25.443, 2, 0, 4, 183359, 190.56
2026/06/30 13:24:25.443, 3, 0, 4, 183359, 190.51
2026/06/30 13:24:25.443, 4, 0, 4, 183359, 192.65
2026/06/30 13:24:25.443, 5, 0, 4, 183359, 194.83
2026/06/30 13:24:25.443, 6, 0, 4, 183359, 192.86
2026/06/30 13:24:25.443, 7, 0, 4, 183359, 188.98
2026/06/30 13:24:30.443, 0, 0, 4, 183359, 195.63
2026/06/30 13:24:30.443, 1, 0, 4, 183359, 192.35
2026/06/30 13:24:30.443, 2, 0, 4, 183359, 192.97
2026/06/30 13:24:30.443, 3, 0, 4, 183359, 193.04
2026/06/30 13:24:30.443, 4, 0, 4, 183359, 195.21
2026/06/30 13:24:30.443, 5, 0, 4, 183359, 197.08
2026/06/30 13:24:30.443, 6, 0, 4, 183359, 195.21
2026/06/30 13:24:30.444, 7, 0, 4, 183359, 191.38
2026/06/30 13:24:35.444, 0, 0, 4, 183359, 193.10
2026/06/30 13:24:35.444, 1, 0, 4, 183359, 190.05
2026/06/30 13:24:35.444, 2, 0, 4, 183359, 190.58
2026/06/30 13:24:35.444, 3, 0, 4, 183359, 190.46
2026/06/30 13:24:35.444, 4, 0, 4, 183359, 192.68
2026/06/30 13:24:35.444, 5, 0, 4, 183359, 194.71
2026/06/30 13:24:35.444, 6, 0, 4, 183359, 192.88
2026/06/30 13:24:35.444, 7, 0, 4, 183359, 188.98
2026/06/30 13:24:40.444, 0, 0, 4, 183359, 193.03
2026/06/30 13:24:40.444, 1, 0, 4, 183359, 190.04
2026/06/30 13:24:40.444, 2, 0, 4, 183359, 190.58
2026/06/30 13:24:40.444, 3, 0, 4, 183359, 190.45
2026/06/30 13:24:40.445, 4, 0, 4, 183359, 192.68
2026/06/30 13:24:40.445, 5, 0, 4, 183359, 194.79
2026/06/30 13:24:40.445, 6, 0, 4, 183359, 192.81
2026/06/30 13:24:40.445, 7, 0, 4, 183359, 188.95
2026/06/30 13:24:45.445, 0, 0, 4, 183359, 195.37
2026/06/30 13:24:45.445, 1, 0, 4, 183359, 192.51
2026/06/30 13:24:45.445, 2, 0, 4, 183359, 193.10
2026/06/30 13:24:45.445, 3, 0, 4, 183359, 192.72
2026/06/30 13:24:45.445, 4, 0, 4, 183359, 195.31
2026/06/30 13:24:45.445, 5, 0, 4, 183359, 197.29
2026/06/30 13:24:45.445, 6, 0, 4, 183359, 195.46
2026/06/30 13:24:45.445, 7, 0, 4, 183359, 191.53
2026/06/30 13:24:50.445, 0, 0, 4, 183359, 193.19
2026/06/30 13:24:50.446, 1, 0, 4, 183359, 190.05
2026/06/30 13:24:50.446, 2, 0, 4, 183359, 190.63
2026/06/30 13:24:50.446, 3, 0, 4, 183359, 190.47
2026/06/30 13:24:50.446, 4, 0, 4, 183359, 192.68
2026/06/30 13:24:50.446, 5, 0, 4, 183359, 194.79
2026/06/30 13:24:50.446, 6, 0, 4, 183359, 192.89
2026/06/30 13:24:50.446, 7, 0, 4, 183359, 188.99
2026/06/30 13:24:55.446, 0, 0, 4, 183359, 193.28
2026/06/30 13:24:55.452, 1, 0, 4, 183359, 190.20
2026/06/30 13:24:55.456, 2, 0, 4, 183359, 190.87
