timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/06/30 07:37:14.145, 0, 0, 0, 183359, 237.62
2026/06/30 07:37:14.147, 1, 0, 0, 183359, 246.99
2026/06/30 07:37:14.148, 2, 0, 0, 183359, 235.82
2026/06/30 07:37:14.150, 3, 0, 0, 183359, 245.80
2026/06/30 07:37:14.151, 4, 0, 0, 183359, 238.49
2026/06/30 07:37:14.153, 5, 0, 0, 183359, 247.60
2026/06/30 07:37:14.154, 6, 0, 0, 183359, 247.18
2026/06/30 07:37:14.156, 7, 0, 0, 183359, 239.13
2026/06/30 07:37:19.157, 0, 0, 0, 183359, 237.54
2026/06/30 07:37:19.158, 1, 0, 0, 183359, 246.90
2026/06/30 07:37:19.158, 2, 0, 0, 183359, 235.76
2026/06/30 07:37:19.158, 3, 0, 0, 183359, 245.57
2026/06/30 07:37:19.158, 4, 0, 0, 183359, 238.39
2026/06/30 07:37:19.158, 5, 0, 0, 183359, 247.54
2026/06/30 07:37:19.158, 6, 0, 0, 183359, 246.99
2026/06/30 07:37:19.158, 7, 0, 0, 183359, 239.07
2026/06/30 07:37:24.158, 0, 0, 0, 183359, 237.51
2026/06/30 07:37:24.158, 1, 0, 0, 183359, 246.71
2026/06/30 07:37:24.158, 2, 0, 0, 183359, 235.55
2026/06/30 07:37:24.158, 3, 0, 0, 183359, 245.42
2026/06/30 07:37:24.158, 4, 0, 0, 183359, 238.31
2026/06/30 07:37:24.158, 5, 0, 0, 183359, 247.14
2026/06/30 07:37:24.158, 6, 0, 0, 183359, 246.54
2026/06/30 07:37:24.158, 7, 0, 0, 183359, 238.97
2026/06/30 07:37:29.159, 0, 0, 4, 183359, 237.47
2026/06/30 07:37:29.159, 1, 0, 4, 183359, 246.62
2026/06/30 07:37:29.159, 2, 0, 4, 183359, 235.66
2026/06/30 07:37:29.159, 3, 0, 4, 183359, 245.03
2026/06/30 07:37:29.159, 4, 0, 4, 183359, 238.32
2026/06/30 07:37:29.159, 5, 0, 4, 183359, 246.98
2026/06/30 07:37:29.159, 6, 0, 4, 183359, 246.59
2026/06/30 07:37:29.159, 7, 0, 4, 183359, 238.91
2026/06/30 07:37:34.159, 0, 0, 4, 183359, 237.49
2026/06/30 07:37:34.159, 1, 0, 4, 183359, 246.31
2026/06/30 07:37:34.159, 2, 0, 4, 183359, 235.53
2026/06/30 07:37:34.159, 3, 0, 4, 183359, 244.92
2026/06/30 07:37:34.159, 4, 0, 4, 183359, 238.27
2026/06/30 07:37:34.159, 5, 0, 4, 183359, 246.95
2026/06/30 07:37:34.159, 6, 0, 4, 183359, 246.45
2026/06/30 07:37:34.159, 7, 0, 4, 183359, 238.88
2026/06/30 07:37:39.160, 0, 0, 4, 183359, 237.44
2026/06/30 07:37:39.160, 1, 0, 4, 183359, 246.18
2026/06/30 07:37:39.160, 2, 0, 4, 183359, 235.53
2026/06/30 07:37:39.160, 3, 0, 4, 183359, 244.74
2026/06/30 07:37:39.160, 4, 0, 4, 183359, 238.28
2026/06/30 07:37:39.160, 5, 0, 4, 183359, 246.71
2026/06/30 07:37:39.160, 6, 0, 4, 183359, 246.33
2026/06/30 07:37:39.160, 7, 0, 4, 183359, 238.76
2026/06/30 07:37:44.160, 0, 0, 4, 183359, 237.42
2026/06/30 07:37:44.160, 1, 0, 4, 183359, 246.20
2026/06/30 07:37:44.160, 2, 0, 4, 183359, 235.53
2026/06/30 07:37:44.160, 3, 0, 4, 183359, 244.61
2026/06/30 07:37:44.160, 4, 0, 4, 183359, 238.23
2026/06/30 07:37:44.160, 5, 0, 4, 183359, 246.47
2026/06/30 07:37:44.160, 6, 0, 4, 183359, 246.13
2026/06/30 07:37:44.160, 7, 0, 4, 183359, 238.76
2026/06/30 07:37:49.161, 0, 0, 4, 183359, 237.26
2026/06/30 07:37:49.161, 1, 0, 4, 183359, 246.01
2026/06/30 07:37:49.161, 2, 0, 4, 183359, 235.47
2026/06/30 07:37:49.161, 3, 0, 4, 183359, 244.48
2026/06/30 07:37:49.161, 4, 0, 4, 183359, 238.23
2026/06/30 07:37:49.161, 5, 0, 4, 183359, 246.31
2026/06/30 07:37:49.161, 6, 0, 4, 183359, 245.90
2026/06/30 07:37:49.161, 7, 0, 4, 183359, 238.73
2026/06/30 07:37:54.161, 0, 0, 4, 183359, 237.27
2026/06/30 07:37:54.161, 1, 0, 4, 183359, 245.79
2026/06/30 07:37:54.161, 2, 0, 4, 183359, 235.42
2026/06/30 07:37:54.161, 3, 0, 4, 183359, 244.32
2026/06/30 07:37:54.161, 4, 0, 4, 183359, 238.23
2026/06/30 07:37:54.161, 5, 0, 4, 183359, 246.35
2026/06/30 07:37:54.161, 6, 0, 4, 183359, 245.84
2026/06/30 07:37:54.161, 7, 0, 4, 183359, 238.63
2026/06/30 07:37:59.162, 0, 0, 4, 183359, 237.23
2026/06/30 07:37:59.162, 1, 0, 4, 183359, 245.66
2026/06/30 07:37:59.162, 2, 0, 4, 183359, 235.46
2026/06/30 07:37:59.162, 3, 0, 4, 183359, 244.25
2026/06/30 07:37:59.162, 4, 0, 4, 183359, 238.22
2026/06/30 07:37:59.162, 5, 0, 4, 183359, 246.17
