timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/06/30 05:25:54.827, 0, 0, 0, 183359, 192.54
2026/06/30 05:25:54.829, 1, 0, 0, 183359, 196.99
2026/06/30 05:25:54.831, 2, 0, 0, 183359, 189.33
2026/06/30 05:25:54.832, 3, 0, 0, 183359, 196.03
2026/06/30 05:25:54.834, 4, 0, 0, 183359, 188.80
2026/06/30 05:25:54.835, 5, 0, 0, 183359, 198.50
2026/06/30 05:25:54.837, 6, 0, 0, 183359, 197.13
2026/06/30 05:25:54.838, 7, 0, 0, 183359, 188.24
2026/06/30 05:25:59.840, 0, 0, 0, 183359, 192.45
2026/06/30 05:25:59.841, 1, 0, 0, 183359, 196.81
2026/06/30 05:25:59.841, 2, 0, 0, 183359, 189.26
2026/06/30 05:25:59.841, 3, 0, 0, 183359, 195.82
2026/06/30 05:25:59.841, 4, 0, 0, 183359, 188.79
2026/06/30 05:25:59.841, 5, 0, 0, 183359, 197.40
2026/06/30 05:25:59.841, 6, 0, 0, 183359, 196.85
2026/06/30 05:25:59.841, 7, 0, 0, 183359, 188.09
2026/06/30 05:26:04.841, 0, 0, 0, 183359, 192.38
2026/06/30 05:26:04.841, 1, 0, 0, 183359, 196.54
2026/06/30 05:26:04.841, 2, 0, 0, 183359, 189.29
2026/06/30 05:26:04.842, 3, 0, 0, 183359, 195.45
2026/06/30 05:26:04.842, 4, 0, 0, 183359, 188.67
2026/06/30 05:26:04.842, 5, 0, 0, 183359, 196.92
2026/06/30 05:26:04.842, 6, 0, 0, 183359, 196.55
2026/06/30 05:26:04.842, 7, 0, 0, 183359, 188.01
2026/06/30 05:26:09.842, 0, 0, 4, 183359, 192.35
2026/06/30 05:26:09.842, 1, 0, 4, 183359, 196.41
2026/06/30 05:26:09.842, 2, 0, 4, 183359, 189.32
2026/06/30 05:26:09.842, 3, 0, 4, 183359, 195.28
2026/06/30 05:26:09.842, 4, 0, 4, 183359, 188.72
2026/06/30 05:26:09.842, 5, 0, 4, 183359, 197.13
2026/06/30 05:26:09.842, 6, 0, 4, 183359, 196.43
2026/06/30 05:26:09.842, 7, 0, 4, 183359, 188.28
2026/06/30 05:26:14.842, 0, 0, 4, 183359, 192.31
2026/06/30 05:26:14.843, 1, 0, 4, 183359, 196.23
2026/06/30 05:26:14.843, 2, 0, 4, 183359, 189.18
2026/06/30 05:26:14.843, 3, 0, 4, 183359, 194.98
2026/06/30 05:26:14.843, 4, 0, 4, 183359, 188.59
2026/06/30 05:26:14.843, 5, 0, 4, 183359, 197.06
2026/06/30 05:26:14.843, 6, 0, 4, 183359, 195.94
2026/06/30 05:26:14.843, 7, 0, 4, 183359, 187.95
2026/06/30 05:26:19.843, 0, 0, 4, 183359, 192.24
2026/06/30 05:26:19.843, 1, 0, 4, 183359, 196.11
2026/06/30 05:26:19.843, 2, 0, 4, 183359, 189.08
2026/06/30 05:26:19.843, 3, 0, 4, 183359, 194.73
2026/06/30 05:26:19.843, 4, 0, 4, 183359, 188.58
2026/06/30 05:26:19.843, 5, 0, 4, 183359, 196.79
2026/06/30 05:26:19.843, 6, 0, 4, 183359, 195.89
2026/06/30 05:26:19.843, 7, 0, 4, 183359, 187.88
2026/06/30 05:26:24.844, 0, 0, 4, 183359, 192.24
2026/06/30 05:26:24.844, 1, 0, 4, 183359, 195.83
2026/06/30 05:26:24.844, 2, 0, 4, 183359, 189.12
2026/06/30 05:26:24.844, 3, 0, 4, 183359, 194.55
2026/06/30 05:26:24.844, 4, 0, 4, 183359, 188.50
2026/06/30 05:26:24.844, 5, 0, 4, 183359, 196.58
2026/06/30 05:26:24.844, 6, 0, 4, 183359, 195.57
2026/06/30 05:26:24.844, 7, 0, 4, 183359, 187.90
2026/06/30 05:26:29.844, 0, 0, 4, 183359, 192.16
2026/06/30 05:26:29.844, 1, 0, 4, 183359, 195.70
2026/06/30 05:26:29.844, 2, 0, 4, 183359, 189.05
2026/06/30 05:26:29.844, 3, 0, 4, 183359, 194.49
2026/06/30 05:26:29.844, 4, 0, 4, 183359, 188.55
2026/06/30 05:26:29.844, 5, 0, 4, 183359, 196.52
2026/06/30 05:26:29.844, 6, 0, 4, 183359, 195.43
2026/06/30 05:26:29.844, 7, 0, 4, 183359, 187.83
2026/06/30 05:26:34.845, 0, 0, 4, 183359, 192.12
2026/06/30 05:26:34.845, 1, 0, 4, 183359, 195.53
2026/06/30 05:26:34.845, 2, 0, 4, 183359, 189.01
2026/06/30 05:26:34.845, 3, 0, 4, 183359, 194.20
2026/06/30 05:26:34.845, 4, 0, 4, 183359, 188.46
2026/06/30 05:26:34.845, 5, 0, 4, 183359, 196.37
2026/06/30 05:26:34.845, 6, 0, 4, 183359, 195.23
2026/06/30 05:26:34.845, 7, 0, 4, 183359, 187.82
2026/06/30 05:26:39.845, 0, 0, 4, 183359, 192.07
2026/06/30 05:26:39.845, 1, 0, 4, 183359, 195.48
2026/06/30 05:26:39.845, 2, 0, 4, 183359, 188.93
2026/06/30 05:26:39.845, 3, 0, 4, 183359, 193.97
2026/06/30 05:26:39.845, 4, 0, 4, 183359, 188.41
2026/06/30 05:26:39.845, 5, 0, 4, 183359, 196.27
2026/06/30 05:26:39.845, 6, 0, 4, 183359, 195.10
2026/06/30 05:26:39.845, 7, 0, 4, 183359, 187.72
2026/06/30 05:26:44.846, 0, 0, 4, 183359, 191.94
2026/06/30 05:26:44.846, 1, 0, 4, 183359, 195.24
2026/06/30 05:26:44.846, 2, 0, 4, 183359, 188.96
2026/06/30 05:26:44.846, 3, 0, 4, 183359, 193.86
2026/06/30 05:26:44.846, 4, 0, 4, 183359, 188.47
2026/06/30 05:26:44.846, 5, 0, 4, 183359, 196.21
2026/06/30 05:26:44.846, 6, 0, 4, 183359, 194.95
2026/06/30 05:26:44.846, 7, 0, 4, 183359, 187.70
2026/06/30 05:26:49.846, 0, 0, 4, 183359, 191.93
2026/06/30 05:26:49.846, 1, 0, 4, 183359, 195.07
2026/06/30 05:26:49.846, 2, 0, 4, 183359, 188.87
2026/06/30 05:26:49.846, 3, 0, 4, 183359, 193.74
2026/06/30 05:26:49.846, 4, 0, 4, 183359, 188.32
2026/06/30 05:26:49.846, 5, 0, 4, 183359, 196.05
2026/06/30 05:26:49.847, 6, 0, 4, 183359, 194.78
2026/06/30 05:26:49.847, 7, 0, 4, 183359, 187.62
2026/06/30 05:26:54.847, 0, 0, 4, 183359, 191.88
2026/06/30 05:26:54.847, 1, 0, 4, 183359, 194.92
2026/06/30 05:26:54.847, 2, 0, 4, 183359, 188.87
2026/06/30 05:26:54.847, 3, 0, 4, 183359, 193.55
2026/06/30 05:26:54.847, 4, 0, 4, 183359, 188.35
2026/06/30 05:26:54.847, 5, 0, 4, 183359, 195.91
2026/06/30 05:26:54.847, 6, 0, 4, 183359, 194.86
2026/06/30 05:26:54.847, 7, 0, 4, 183359, 187.61
2026/06/30 05:26:59.847, 0, 0, 4, 183359, 191.88
2026/06/30 05:26:59.848, 1, 0, 4, 183359, 194.78
2026/06/30 05:26:59.848, 2, 0, 4, 183359, 188.86
2026/06/30 05:26:59.848, 3, 0, 4, 183359, 193.51
